"Source";"Target";"Weight"
287;291;0.417755406064
287;532;0.0359293414376
287;561;0.0180224746912
287;756;0.0377602039231
288;297;0.3208168934375
288;521;0.0301157181872
288;522;0.0478758523988
288;534;0.0152373773278
289;518;0.1094217960947
289;676;0.1106555329836
290;296;0.6173656715119
290;522;0.0343243320229
290;561;0.0396180741148
290;624;0.3968349214084
290;756;0.0165688834431
291;312;0.0722657895115
291;620;0.2894707410016
291;621;0.5794669997635
291;677;0.3171048216132
291;678;0.594427587086
292;532;0.0682035130737
293;519;0.017405164079
293;520;0.0232623312512
293;530;0.0070995405147
293;536;0.0114274604059
294;302;0.0504107551592
294;511;0.0656513509438
294;679;0.0504637352541
295;303;0.6135223876162
295;512;0.0360001131768
295;530;0.0273918240982
295;675;0.4883802469208
296;321;0.6885119128707
296;511;0.0625950387511
296;521;0.0396547166754
296;561;0.0399004798833
297;313;0.2682347753161
297;516;0.0203005584199
297;530;0.0280234497499
297;535;0.0318007017286
297;539;0.029710556309
297;680;0.0950260661909
298;306;0.5468376996392
298;620;0.0498246644263
298;630;0.3233088469657
298;682;0.106663573534
298;683;0.0982971503227
299;307;0.4166714541775
299;309;0.2133677881149
299;515;0.0166140944501
299;518;0.0496250326547
299;534;0.0341957152197
300;534;0.054114244813
300;562;0.0376015051886
301;317;0.2055890550394
301;511;0.0847264933484
301;518;0.0907792144786
301;539;0.0304527654285
302;311;0.4490598440616
302;323;0.0570524711967
302;539;0.0470184319683
302;684;0.0262432535647
303;319;0.5381695289024
303;344;0.0580446175856
303;539;0.0321919611447
304;517;0.0329363883886
304;539;0.0560909768545
304;635;0.0566996786106
305;325;0.5045442881397
305;522;0.1177079693125
305;530;0.0452851130226
305;685;0.3354558670677
306;314;0.0219124039528
306;334;0.0417225377501
306;337;0.0608061952488
306;686;0.0483601094528
307;309;0.154810492327
307;522;0.144443228073
307;532;0.1562090226066
307;547;0.0324776016463
307;548;0.0326674695009
308;315;0.3609690439561
308;320;0.0624183013609
308;331;0.2426758069873
308;519;0.110013547343
309;316;0.1433844061756
309;511;0.1258486035421
309;562;0.0500109728108
310;318;0.0354884022655
310;515;0.0112347887832
310;521;0.012458616131
311;512;0.1288850879166
311;547;0.039428108468
311;561;0.0248180942055
312;515;0.0251529156828
312;530;0.0550414953818
312;539;0.0332975414607
312;561;0.0170571012126
313;326;0.5335659610514
313;544;0.0130309785404
313;561;0.0126260158514
313;615;0.0696943465582
314;324;0.3929857280565
314;515;0.0374931929291
314;548;0.0217725776772
314;687;0.036514565085
315;327;0.5536829623283
315;539;0.027323767875
315;548;0.0661565347962
315;688;0.2415151511866
316;339;0.6483016978875
316;511;0.0805336854428
316;548;0.077386619048
317;330;0.1637033637417
317;519;0.0733334119936
317;534;0.0752423876649
318;329;0.3356082093524
318;512;0.0322961070161
318;521;0.0401642641688
318;546;0.0174094683772
318;562;0.0990108779814
318;689;0.3587937292761
319;322;0.0416595220097
319;336;0.0471850930562
319;342;0.5725853105576
319;344;0.1146207090514
319;675;0.6137783175277
320;332;0.0334408919835
320;333;0.0332984779438
320;522;0.0319317756736
321;511;0.0410177458454
321;516;0.0212618685539
321;539;0.0158317548693
321;756;0.0203723244105
322;346;0.0993022658081
322;535;0.029820353102
322;561;0.0302960437659
322;756;0.0148031975368
323;335;0.2733043646316
323;518;0.1195845628322
323;556;0.0375098561942
324;522;0.0402179220014
324;687;0.0405749738134
324;687;0.0405749738134
324;690;0.0285522163731
324;691;0.3394705542553
325;338;0.5906412073296
325;349;0.5801241945326
325;511;0.0808378813107
325;531;0.0408992250539
325;556;0.0250220375454
326;518;0.0246616429197
326;534;0.0154034016029
326;539;0.0322130483668
327;350;0.2992826145019
327;511;0.0415037483651
327;520;0.0375283044098
327;548;0.0490992253948
327;584;0.0356118367911
327;692;0.3558276336921
328;363;0.133606497187
328;530;0.0330086275719
328;534;0.0249928041163
328;693;0.0257906029861
328;694;0.0403556930538
328;695;0.302039363657
329;341;0.419994604715
329;511;0.0453320533582
329;516;0.0310302876352
329;521;0.0343764209209
330;340;0.1444013216569
330;519;0.0298947891482
330;696;0.1176923545125
330;756;0.0273412751658
331;343;0.1122850308152
331;358;0.2632869700359
331;371;0.340281121914
332;345;0.1229737431519
332;355;0.1294823753374
332;531;0.0235093121769
332;561;0.0207278963121
333;516;0.1657584319012
333;519;0.041483610423
333;534;0.0392066543882
334;562;0.0138698463044
335;347;0.3324335271543
335;519;0.0523732353204
335;532;0.105225901978
336;515;0.0277280250836
336;520;0.0343344937915
336;539;0.032548167762
337;348;0.1490635127577
337;697;0.1335836065356
337;698;0.1131169789117
337;699;0.0491580993561
337;700;0.4159190161499
338;351;0.4863642381751
338;352;0.4937947503775
338;522;0.1268907775225
338;539;0.032430160479
338;544;0.0733249039196
338;756;0.0430245595012
339;519;0.0514480222723
339;534;0.0811620062708
339;562;0.0496477292738
340;353;0.1817941051532
340;364;0.6116408775068
340;513;0.0392470484264
340;546;0.0291805977078
340;615;0.0295635622366
341;530;0.0510278661823
341;561;0.0417995724919
342;354;0.4032067332687
342;522;0.0348430314605
342;531;0.0253149709451
342;756;0.0186036941557
343;380;0.2514868256647
343;584;0.041434115822
343;701;0.0607477862564
344;356;0.4959200173397
344;513;0.0216945155837
344;530;0.0294903615753
344;546;0.0201827889077
344;702;0.2544622484103
345;357;0.2369929804937
345;362;0.042493811764
345;560;0.0821425511998
346;359;0.4720485968023
346;370;0.1557330879324
346;518;0.0292694929227
346;519;0.0276330988561
346;530;0.0398338868022
346;546;0.0135967159214
347;519;0.0687170833144
347;544;0.0156251220326
347;579;0.3496470146839
347;756;0.0232058396083
348;360;0.4661361069497
348;361;0.4445920068469
348;388;0.5078132352958
348;388;0.5078132352958
348;531;0.0384186290034
348;556;0.0204027773015
349;512;0.041024486653
349;518;0.0457623574773
349;530;0.0462737100773
349;531;0.0554153420445
350;515;0.0229877627093
350;534;0.0732743668442
350;535;0.0230551202897
350;561;0.042761530259
351;518;0.061833985898
351;534;0.077541406202
351;539;0.0394239363527
351;546;0.0577983196024
352;378;0.3609876328539
352;387;0.6433293736722
352;534;0.0605768894665
352;544;0.0418157128524
353;365;0.3285240403955
353;531;0.0620166875103
353;532;0.0253398846408
353;561;0.0213658834981
354;539;0.0457728010784
354;561;0.0452502484098
354;562;0.1424265123337
354;756;0.040036890859
355;366;0.0760780034294
355;367;0.0268082192825
355;539;0.0446839251839
355;703;0.1339322285709
356;369;0.3134282388809
356;515;0.0401410869836
356;532;0.0448218486471
356;561;0.0325958541922
356;704;0.3783909380468
357;516;0.0232365750554
357;531;0.0343643491236
357;534;0.0732779374404
358;368;0.3016136766821
358;383;0.3530266666654
358;561;0.0572078630672
358;705;0.320760031127
358;706;0.3541420908066
358;707;0.3130810889986
359;370;0.3438488400247
359;519;0.0488569363908
359;521;0.134457074524
359;530;0.0518161480276
359;708;0.4273987912406
360;372;0.1212456024514
360;511;0.0533963467908
360;512;0.0562571920938
360;515;0.0146386776764
360;530;0.0302815421207
360;709;0.5028947290536
361;373;0.3786597556423
361;513;0.0339894364232
361;562;0.0223732805073
361;710;0.6428948468724
362;374;0.1307400242779
362;515;0.0157177389145
362;534;0.0829779898712
362;711;0.2495139643731
363;375;0.2457567600609
363;584;0.0647048828281
364;376;0.3820512172734
364;519;0.0415154726709
364;531;0.0769983145152
364;561;0.0787934315101
365;377;0.2798723214808
365;518;0.0898539426723
365;522;0.0936285602343
365;561;0.0312133295658
365;756;0.0476720305081
366;379;0.4995291158074
366;519;0.0500491544807
366;522;0.0314213200445
366;712;0.7911235969318
367;392;0.060201525442
367;531;0.0701947805105
367;539;0.0443115637543
367;713;0.0215391197242
368;382;0.5616096295961
368;383;0.4421810306771
368;512;0.0311581391419
368;548;0.0475759427115
369;381;0.3622091389477
369;394;0.2628845217667
369;515;0.0420815356445
369;530;0.0118599446535
369;561;0.0087578936236
370;511;0.0712633494702
370;512;0.0670118764952
370;519;0.0742856740505
370;530;0.0618411323839
371;385;0.4423021347302
371;513;0.0339247535761
371;518;0.0457935979922
371;548;0.0852761002197
371;714;0.336389840694
372;396;0.7051177611401
372;519;0.0485267155376
372;521;0.0516278846145
372;584;0.0332727267525
372;715;0.5943164508403
373;384;0.5713579478153
373;716;0.097698898318
373;717;0.1685431176694
373;718;0.3407601158848
374;386;0.0710579427067
374;390;0.1892358429747
374;530;0.0327410584678
374;544;0.0320163521685
375;419;0.1072715323564
375;521;0.0216712590301
375;756;0.0293915578423
376;389;0.1893276017056
376;515;0.0318389130235
376;544;0.044627365853
376;561;0.0407700717181
377;515;0.0360874421855
377;530;0.041900864364
377;561;0.0245561439958
377;562;0.0434601629161
378;391;0.3084936912574
378;402;0.3188724696573
378;511;0.0426836389814
378;512;0.0598443284999
378;521;0.0780970079152
378;546;0.0178291050752
379;519;0.0723173078561
379;532;0.0589114691049
380;393;0.3900421650047
380;512;0.0682937332581
380;520;0.0431090391591
380;572;0.036202061883
381;394;0.7025426347209
381;412;0.3938526189473
381;515;0.0245467385416
381;518;0.0537399556248
381;532;0.0660256938669
381;572;0.0435588672547
382;383;0.5952711869803
382;383;0.5952711869803
382;519;0.0380584921406
382;520;0.0293208454761
382;532;0.0451194446121
382;534;0.0369627937027
383;405;0.6079699680603
383;531;0.0319210848504
383;532;0.0584374472551
383;615;0.1153825655673
383;719;0.5886468427228
384;395;0.1936217010987
384;546;0.0252410332091
384;561;0.0269892012739
385;397;0.365290054676
385;407;0.4680334514558
385;518;0.073368668983
385;584;0.0623305207271
385;756;0.038649489202
386;516;0.0415996786897
386;534;0.1781940604259
386;660;0.0437453860622
387;398;0.5724559920676
387;511;0.0825181881275
387;520;0.0356624453893
387;521;0.0539172697009
387;720;0.4606848349705
388;399;0.0403491835005
388;548;0.0153868405087
389;400;0.1273677989817
389;512;0.0461077546846
389;516;0.0338143315256
389;518;0.0500924774778
389;536;0.0438828910806
389;721;0.1823320579625
390;401;0.3666221936981
390;519;0.0298494343842
390;561;0.0474167986265
390;722;0.4121664299715
391;411;0.2026776606515
391;536;0.0614305773043
391;562;0.0553061141061
391;723;0.6646664838283
392;403;0.3144261829133
392;404;0.1006992552405
392;724;0.0333345085776
392;725;0.0675623276038
392;759;0.0135023359434
393;532;0.2138563471219
393;546;0.0988871342215
394;425;0.6247674077835
394;756;0.0295593398084
395;516;0.0254096201354
395;548;0.0543744633406
395;562;0.0222071057771
395;726;0.435076325296
395;727;0.3599931681399
396;406;0.6429932824008
396;534;0.0351176318669
396;561;0.0475825074644
397;438;0.295744763053
397;530;0.065858575184
397;534;0.0563183739045
397;548;0.0869632112573
397;561;0.0447885708093
397;728;0.407584066427
398;409;0.4239794106276
398;518;0.0935733012696
398;519;0.0688436183673
398;520;0.0313621242039
398;729;0.2241634688515
399;408;0.2840261936687
399;420;0.147340673139
399;536;0.0463900287662
399;561;0.0398441270621
400;534;0.0975683282221
400;584;0.0310386055597
401;410;0.2488652207713
401;531;0.0208518694171
401;539;0.0183466874198
401;722;0.5659744379605
402;422;0.4519154154959
402;539;0.0353518921306
402;730;0.0409246826747
402;731;0.3877213089074
403;413;0.1985532379411
403;518;0.0347568423068
403;539;0.0257524215939
403;760;0.3075846268465
404;414;0.4085668322709
404;415;0.5764726528625
404;417;0.004653547185
404;548;0.0892222398901
404;732;0.0950033697221
405;530;0.0269181447482
405;539;0.0344327236723
405;562;0.0221328538763
405;719;0.4472017811886
406;416;0.1588646981822
406;518;0.0529821095045
406;534;0.0468867241533
406;561;0.0533514287862
407;516;0.050873754098
407;728;0.3425895252316
408;418;0.4055505703144
408;420;0.1800296407399
408;519;0.0699129893505
408;530;0.0589832170518
409;421;0.297584827676
409;430;0.3694157318722
409;536;0.0578511540701
409;548;0.0974665100492
409;562;0.0388359331569
410;515;0.0117626770176
410;519;0.0089635725434
410;536;0.0233531246485
411;448;0.2525809900932
411;451;0.1594403611005
411;515;0.0456462312478
411;522;0.099448543069
411;561;0.0313091318131
412;423;0.3212763182565
412;512;0.0564874719606
412;515;0.0422028730958
412;530;0.0330941297014
412;546;0.0242548018876
413;424;0.5249475084643
413;447;0.3585448421915
413;516;0.0387499356758
413;521;0.0338670571545
413;556;0.0228565992072
413;561;0.0307476002975
414;453;0.4913078790273
414;511;0.0758642687252
414;519;0.0801812165047
414;521;0.0997305999283
414;756;0.0396887780688
415;436;0.5899477814628
415;442;0.2751496402961
415;519;0.0538094981819
415;539;0.0299370989209
416;426;0.1863765285925
416;429;0.1074331504774
416;521;0.0249610284927
416;539;0.0360042017098
417;427;0.5284742686039
417;539;0.0048580369251
417;544;0.0041106861502
417;546;0.0033882867762
418;514;0.0177895923242
418;518;0.0445834573883
418;519;0.0697659547296
418;546;0.0252998829387
419;428;0.0989805910605
419;518;0.0419530872931
419;519;0.0782908544579
419;532;0.0580687671829
419;534;0.0276167627175
420;439;0.2525635517065
420;539;0.0498311306289
421;431;0.2004075360501
421;434;0.353714008728
421;534;0.1270972094692
422;432;0.3495602543487
422;433;0.6281079544265
422;512;0.0707928137705
422;518;0.0740202116982
423;435;0.3373948317879
423;522;0.2570918254115
423;530;0.0322967552541
423;535;0.023489070616
423;756;0.0277084383981
424;511;0.0482830124543
424;546;0.0324169066753
424;548;0.0360037723874
424;562;0.0225627876055
424;733;0.0787165729621
425;446;0.701510439808
425;530;0.0487562369667
425;532;0.092930327531
425;534;0.0999117491768
426;429;0.5274213865103
426;437;0.3783638640128
426;515;0.026870508075
426;518;0.0455783015813
426;556;0.0257956939912
427;515;0.0035118985026
427;516;0.0026813068401
427;519;0.0034999045678
428;519;0.0607484379583
428;556;0.0511198588902
428;615;0.104602381915
428;694;0.0274481220131
429;518;0.0443324320789
429;539;0.0239675821402
430;440;0.5269131350661
430;441;0.4501162329517
430;511;0.078985335214
430;516;0.0508034474495
431;515;0.0290671268061
431;531;0.0243627129351
431;562;0.0371188012985
432;519;0.0568802829164
432;548;0.0880963074624
432;723;0.5046126898872
433;443;0.2754235021044
433;445;0.5348858688214
433;512;0.0648566934643
433;514;0.0123568763143
433;615;0.2344456299938
434;444;0.2481664508521
434;513;0.0141560889566
434;518;0.0779804885537
434;562;0.0446418854832
435;518;0.092670560821
435;519;0.0635224192911
435;561;0.0346401136102
435;756;0.0177013210082
436;442;0.203196479426
436;454;0.4662532061932
436;511;0.0369158672494
436;518;0.0398023243277
436;536;0.0646414573613
436;547;0.0271627675221
437;522;0.0460636318689
438;458;0.2663510261879
438;515;0.0367413058822
438;531;0.030927956542
438;534;0.08503691685
438;761;0.2124660195659
439;449;0.2000877216247
439;516;0.0376106394932
439;539;0.0347557058849
439;546;0.039735370388
439;734;0.3756620292593
440;441;0.5638906902538
440;461;0.426754469027
440;511;0.1023694417996
440;534;0.1123331279113
440;546;0.0701802296607
441;450;0.3555010269368
441;513;0.0206201340581
441;546;0.0307119954152
441;562;0.0323899127768
441;735;0.3824134814889
442;464;0.6352505138597
442;474;0.5592399055337
442;478;0.0375339492385
442;482;0.071076307502
442;483;0.6063799494155
443;452;0.5266472101542
443;472;0.5172677178247
443;519;0.0320225465426
443;534;0.047413478129
443;556;0.0169273445094
444;465;0.5137047803699
444;467;0.2868497671615
444;534;0.0569922933974
444;548;0.0663253477636
444;561;0.0487037139866
445;455;0.1981178381872
445;516;0.0182892682981
445;517;0.1061061775276
445;518;0.0372397565391
445;561;0.0340278172547
446;456;0.4949438047632
446;511;0.0538173833728
446;518;0.0501876597503
446;548;0.0739764652074
446;584;0.0722408755328
447;468;0.1376590787435
447;480;0.1375678241938
447;516;0.0409108887363
447;539;0.0200494325559
447;561;0.0278296844224
447;615;0.1003460160272
448;457;0.3403651353662
448;459;0.3829572316351
448;522;0.1359084716279
448;539;0.0315536316183
448;756;0.0325555324731
449;460;0.1947821710415
449;511;0.0423221167885
449;548;0.049026505667
449;562;0.0329728619988
449;584;0.0427645072479
450;462;0.2887002953115
450;462;0.2887002953115
450;530;0.0631617561922
450;534;0.1152208319437
450;539;0.0311950677871
451;463;0.3748722681674
451;515;0.0130213605773
451;519;0.0575491165882
451;562;0.0453901450729
452;455;0.1877509548665
452;472;0.4772810060264
452;511;0.0533231913418
452;539;0.0200951995345
452;561;0.0256067666723
453;466;0.427592211212
453;547;0.0260687516042
454;475;0.2846615764278
454;511;0.0570538112348
454;519;0.0662035606498
455;531;0.0283144968025
455;562;0.032138817544
456;477;0.3386662911268
456;522;0.0615746550078
456;539;0.0180656156221
457;470;0.5405132228248
457;530;0.0477098829379
457;547;0.026119741195
457;561;0.0274549295195
458;516;0.020511852817
458;530;0.0365927453958
459;469;0.3103431533405
459;548;0.067889068764
459;615;0.1957470162085
460;471;0.2683862291081
460;522;0.0947673564515
460;572;0.0207285141871
461;511;0.0575448290291
461;518;0.0881646741099
461;522;0.1318175243505
461;556;0.0201283221772
462;519;0.0717338988792
462;530;0.0474261549996
463;512;0.093628021593
463;516;0.0319448867805
463;519;0.0700219963793
463;531;0.0246071791504
464;473;0.5175972257487
464;483;0.5289670601935
464;516;0.0519428656706
464;522;0.0641865481297
464;530;0.049234773997
464;547;0.0434214104465
465;467;0.3298684897465
465;512;0.0585095289188
465;548;0.0493399834043
465;756;0.0219456462058
466;485;0.5686050095497
466;509;0.4354012996816
466;518;0.0407000573329
466;531;0.0365215175419
466;546;0.0319199534606
466;572;0.0239297072637
467;476;0.468238875207
467;479;0.2098838986702
467;487;0.0324953873961
467;539;0.0280229391529
467;600;0.2841931285402
468;513;0.0273518266586
468;561;0.0443588701114
469;512;0.0831415344207
469;518;0.0629810716576
469;561;0.0352500646202
470;481;0.3560918192451
470;522;0.1269355753603
471;511;0.0238231784653
471;534;0.0182796620894
472;519;0.0492386758307
472;520;0.0272260040106
472;536;0.0460543866735
472;737;0.5372123752757
472;738;0.3919749089522
473;484;0.3872675084582
473;494;0.5616522473305
473;536;0.0979789546833
473;556;0.0219507984763
474;484;0.342806422831
474;508;0.2301718952715
474;536;0.0757976549983
475;486;0.3801129648493
475;531;0.0501640757317
475;562;0.0458118550317
475;635;0.0951733463617
475;733;0.1870320001277
476;521;0.0486467775608
476;532;0.0449102422392
477;488;0.2907750891587
477;489;0.3568037514584
477;511;0.0639887363684
477;544;0.0286427537215
477;615;0.1130851739184
478;515;0.0306405100633
478;519;0.0554045996695
478;544;0.0327794967075
478;556;0.0422338179549
479;496;0.1307172045494
479;518;0.0423548676474
479;539;0.0246702036226
479;556;0.0206740367288
479;584;0.0606754808014
479;739;0.1595454104272
480;504;0.2618431076699
480;511;0.0284640623236
480;515;0.0131640916149
480;539;0.015433062349
481;490;0.4896903239359
481;512;0.0736907297751
481;515;0.0397043217018
481;530;0.0547002677585
481;534;0.0500191787067
481;740;0.6049531255874
482;530;0.0477096681311
482;536;0.0444546274273
483;484;0.3105080330802
483;491;0.1116844247658
483;534;0.0432753328841
483;556;0.0325942655783
483;562;0.0278455319984
484;492;0.2889342219702
484;507;0.2799443134609
484;521;0.0238461949391
484;534;0.0132331839407
485;493;0.5493929789348
485;501;0.583916950636
485;522;0.0803254276226
485;532;0.072393598304
485;539;0.0570895915742
485;561;0.0311787816381
486;521;0.0305811588602
486;539;0.0358645110813
486;548;0.0667614796153
487;521;0.0192284343702
488;495;0.5964434377386
488;502;0.3479894178497
488;512;0.0469802337933
488;520;0.0160753066238
488;532;0.0593330254395
488;546;0.0305931084156
489;561;0.0389527095963
490;497;0.2494734191783
490;506;0.2136308067698
490;532;0.0632333711751
490;534;0.0599100409372
490;539;0.0321077235823
490;561;0.0527655050847
491;498;0.1669635697375
491;499;0.2550275717
491;505;0.2403733956304
491;532;0.0453798933466
492;500;0.3240413973844
492;510;0.480332275275
492;519;0.056768161917
492;530;0.0497002368713
492;532;0.0567704634564
493;501;0.5733102644664
493;518;0.0415822192799
493;522;0.1007332403854
493;547;0.0504371196383
493;742;0.2746142685287
494;521;0.0343881311035
494;539;0.0303119227078
494;743;0.2726901952419
495;503;0.5486302756068
495;511;0.043474341818
495;512;0.0418901213212
495;561;0.0375696451768
495;572;0.0206220724599
495;744;0.4569208885026
496;519;0.0689633094929
496;530;0.0204275488514
496;546;0.0196386201899
496;562;0.0246316501496
497;511;0.0249420423174
497;536;0.0293707965862
497;548;0.0427476492074
498;511;0.035574301158
498;561;0.0147271259939
498;745;0.3824897643112
499;520;0.036794815555
499;531;0.0419048181787
499;546;0.0467838791314
499;548;0.0686050202143
499;746;0.55232908365
499;747;0.6095161798369
500;516;0.0269163136629
500;532;0.0390387861327
500;547;0.0086401476727
500;584;0.0408206622472
500;748;0.1063369146926
501;749;0.5453387948304
501;750;0.3594470706521
501;756;0.0459545008043
502;517;0.0347311335406
502;518;0.025961872015
502;522;0.0330821732192
503;516;0.0173179048678
503;539;0.0328247718474
503;561;0.0421544843197
503;744;0.636220671702
503;751;0.2986524108803
504;522;0.1255430023619
504;532;0.048989716314
504;752;0.6339532185373
505;519;0.0694881124709
505;532;0.0361874285313
505;534;0.0229642171276
505;546;0.0162189165655
505;753;0.4705310471835
506;513;0.0217143040725
506;521;0.0376471325769
506;562;0.0431707279558
506;584;0.037018783401
507;511;0.0465011269206
507;535;0.0314753686163
507;756;0.0439353378449
508;530;0.0291225699931
508;556;0.0256999925664
509;539;0.0404170114444
510;514;0.0185390377531
510;518;0.0225750944345
510;546;0.0140599271082
510;754;0.2220052165512
35;5;0.193627638388
13;11;0.3408102476316
17;11;0.0331317566649
19;11;0.018009293336
58;11;0.0222619564934
70;11;0.0342111205593
74;11;0.0348442778903
84;11;0.026233396894
89;11;0.0253029907483
90;11;0.0134375017529
97;11;0.026759246918
104;11;0.0196304180179
105;11;0.0094560040991
116;11;0.0365115737475
125;11;0.0173728370376
131;11;0.0309949074397
132;11;0.0148342653289
159;11;0.0327280606507
160;11;0.0282524508514
161;11;0.0057175401246
168;11;0.0339047838407
173;11;0.0313699194453
183;11;0.0290695037416
185;11;0.0535059020866
202;11;0.025762827285
205;11;0.0425277953699
217;11;0.0413061568244
220;11;0.0170992897828
223;11;0.0660724419219
226;11;0.0178020822063
231;11;0.0175816541891
233;11;0.028146648725
234;11;0.0332143545882
255;11;0.0277522414389
258;11;0.0265886005462
264;11;0.0190784013445
278;11;0.0443012040166
279;11;0.0425857079306
282;11;0.0115822689275
292;11;0.0382364499097
300;11;0.0192810957145
309;11;0.0278702323707
311;11;0.0214807542862
344;11;0.0192259624954
352;11;0.0204438260604
361;11;0.0298677610416
362;11;0.010968856623
369;11;0.0173827828368
373;11;0.0247622791721
379;11;0.0384302196559
384;11;0.0163042003842
385;11;0.0251598874226
396;11;0.0366844481588
422;11;0.0213871497609
427;11;0.0040986840722
432;11;0.0108783183032
442;11;0.0465950996339
444;11;0.0367519567199
454;11;0.03646695224
456;11;0.0285879884651
458;11;0.0295451878127
462;11;0.0446593014244
469;11;0.007956092707
470;11;0.0209806216061
473;11;0.0268421724246
474;11;0.0395132542088
480;11;0.0254903233013
484;11;0.0173487313479
487;11;0.0200800596368
493;11;0.0634249096359
501;11;0.0791278783651
502;11;0.0116225499732
503;11;0.0127913747858
26;13;0.0156614569667
33;13;0.2214932831625
40;13;0.0125190684114
72;13;0.0103491274188
74;13;0.0151314231744
81;13;0.0032672068313
91;13;0.0160906302954
98;13;0.0104840134603
115;13;0.0138713088583
116;13;0.0139626701887
122;13;0.0195188216739
126;13;0.0065189251993
135;13;0.00744710832
144;13;0.0115286619714
146;13;0.017098734495
148;13;0.0134614193864
154;13;0.0157078942774
180;13;0.0118935777591
207;13;0.0135976052036
208;13;0.0098506762313
221;13;0.02918097956
228;13;0.0218327663584
237;13;0.0103348569371
244;13;0.0096190122917
253;13;0.0088439245245
256;13;0.021238466742
258;13;0.0087126174291
266;13;0.0089673770683
271;13;0.0155103514449
274;13;0.014653454416
276;13;0.0156239985354
282;13;0.0102311020262
286;13;0.009826397484
289;13;0.0141760176324
308;13;0.0134581357003
316;13;0.0117100622681
320;13;0.0106579415314
329;13;0.0097244706769
330;13;0.0128568820409
335;13;0.0069292167792
341;13;0.014914629403
353;13;0.0098566648006
371;13;0.0088170880343
374;13;0.008976647794
380;13;0.0120101673113
401;13;0.0061991485083
408;13;0.0121892122743
410;13;0.0056924545172
416;13;0.0106170184266
431;13;0.0187757497679
454;13;0.0128817545741
455;13;0.0106942822836
456;13;0.0173681651436
471;13;0.0118079101338
474;13;0.0114775867345
476;13;0.0095378068122
484;13;0.0061027807973
489;13;0.0104131166618
501;13;0.019810465401
19;15;0.0292716373368
38;15;0.024861680382
45;15;0.0381389706402
51;15;0.0712125514781
78;15;0.0475215988401
79;15;0.0695403386419
111;15;0.0485613375603
115;15;0.072650852772
117;15;0.0890139842098
151;15;0.0353410955308
186;15;0.0653731667549
200;15;0.0561648145157
201;15;0.0783602045084
213;15;0.0179294070732
216;15;0.0876530240778
219;15;0.0509053405714
229;15;0.0500458691147
233;15;0.0429170293929
246;15;0.0440889264269
257;15;0.0479429308142
265;15;0.0571140041133
274;15;0.0376888310539
284;15;0.0659356889326
292;15;0.0454996559051
295;15;0.0362487446748
313;15;0.0479124442044
315;15;0.0612657437358
343;15;0.0300144049885
357;15;0.1013551960841
362;15;0.0770971206622
364;15;0.0374274094075
383;15;0.0466757755407
387;15;0.07727531375
391;15;0.0846676418454
393;15;0.0704750160395
399;15;0.0375193455968
432;15;0.062429781054
437;15;0.0496775817051
457;15;0.0526757598917
458;15;0.0827886128319
468;15;0.0652246413419
482;15;0.0590324907819
489;15;0.0651164466539
509;15;0.075393393862
29;22;0.4227115591496
43;22;0.0204815854166
56;22;0.0314662936631
60;22;0.0315830001444
67;22;0.0219905240663
71;22;0.0374068137125
74;22;0.0561399228794
91;22;0.0616912245502
95;22;0.002140025955
100;22;0.0285458684755
110;22;0.0258405158863
114;22;0.0328177425438
119;22;0.0487171056876
137;22;0.0254994646324
146;22;0.0601459547704
152;22;0.0316632576864
153;22;0.0388483225882
163;22;0.035133043584
167;22;0.0291513767637
174;22;0.0245974480502
181;22;0.0292408200791
187;22;0.0232886422656
189;22;0.0554642707574
208;22;0.0206017487352
214;22;0.0360372708374
218;22;0.0228377030235
219;22;0.0233390155659
221;22;0.0339719343106
223;22;0.0413987033828
226;22;0.0233109542501
240;22;0.0298622350474
241;22;0.0267839898814
247;22;0.0508237086637
252;22;0.0274223859179
288;22;0.023810406511
289;22;0.0410720991805
305;22;0.0316098140566
317;22;0.0487715028107
326;22;0.018353004138
331;22;0.0326952508767
334;22;0.0184478971054
342;22;0.0280612367184
388;22;0.0212191750824
391;22;0.0428752316176
394;22;0.0225503786718
396;22;0.031885431082
400;22;0.0275920393745
401;22;0.040743205031
420;22;0.0290585978596
421;22;0.042882151888
430;22;0.0312987050123
434;22;0.0427639602037
440;22;0.0465988512347
459;22;0.0314730995486
468;22;0.0326076607809
470;22;0.0374518420945
471;22;0.0269217499598
483;22;0.0215311876623
504;22;0.0374105181112
507;22;0.0159104908223
509;22;0.0274375622007
85;25;0.0204089893448
192;25;0.0241630550497
268;25;0.0278007569435
277;25;0.0242328221664
280;25;0.0296395225542
300;25;0.0363361762223
309;25;0.1032014198372
322;25;0.0197320180711
356;25;0.0312485999211
384;25;0.0200897193366
394;25;0.0336205764573
411;25;0.022932019576
422;25;0.0362737351778
439;25;0.0376374323251
460;25;0.0454848671053
492;25;0.0247564011465
498;25;0.0208465834383
39;27;0.0376912302717
67;27;0.0231239461744
82;27;0.0535982746099
122;27;0.0604666387494
156;27;0.0402559894763
245;27;0.0266349236245
253;27;0.0272005339593
262;27;0.0461126851234
273;27;0.0389415498843
281;27;0.0219141336605
299;27;0.0493045948286
301;27;0.0400006592285
374;27;0.0316442884466
376;27;0.0366491101447
390;27;0.0253669610802
409;27;0.0290749877762
415;27;0.0309944675795
421;27;0.0222070807809
437;27;0.0195752207669
450;27;0.019591281276
453;27;0.0407415338228
